Id,ict-index,influence,creativity,threat,value_form,web_name,now_cost,position,team,minutes,bps,points-per-game,points-last-game,playing-chance,big_chances_created,attempted_passes,completed_passes,was_home,clean_sheets,assists,open_play_crosses,dribbles
102,20.8,65.8,63.0,78.0,0.4,Moses,65,DF,CHE,470,79,3.7,1,100,0,24,21,False,0,0,0,0
103,16.1,135.0,16.6,9.0,0.5,Rdiger,59,DF,CHE,540,120,3.7,0,,0,0,0,False,0,0,0,0
104,14.4,31.2,70.1,42.0,0.2,Hazard,106,MD,CHE,211,27,1.4,2,100,0,36,26,False,0,0,0,4
105,51.1,153.8,299.1,57.0,0.4,Fbregas,69,MD,CHE,539,127,3.3,5,100,0,85,66,False,0,1,0,0
106,38.5,89.8,178.0,118.0,0.3,Willian,69,MD,CHE,543,90,2.8,2,,0,27,20,False,0,0,0,1
107,23.6,136.2,67.9,32.0,0.6,Matic,50,MD,MUN,720,136,3.3,3,,0,57,49,False,1,0,0,2
108,19.8,58.8,71.7,67.0,0.2,Loftus-Cheek,45,MD,CRY,347,61,2.0,0,0,0,0,0,True,0,0,0,0
109,23.9,70.4,70.2,97.0,0.4,Pedro,79,MD,CHE,311,52,2.9,1,100,0,8,8,False,0,0,1,0
111,37.6,173.6,152.0,50.0,0.3,Kant,51,MD,CHE,630,153,3.4,0,0,0,0,0,False,0,0,0,0
112,19.6,77.4,26.0,93.0,0.0,Chalobah,45,MD,WAT,429,37,2.4,0,0,0,0,0,True,0,0,0,0
115,19.7,197.2,0.0,0.0,0.2,Hennessey,44,GK,CRY,630,124,2.7,0,75,0,0,0,True,0,0,0,0
116,2.2,22.2,0.0,0.0,0.3,Speroni,40,GK,CRY,90,17,3.0,3,,0,42,6,True,0,0,0,0
117,2.7,17.4,0.9,9.0,0.0,Tomkins,43,DF,CRY,142,16,1.3,0,100,0,0,0,True,0,0,0,0
118,30.3,137.2,34.7,131.0,0.1,Dann,47,DF,CRY,630,90,1.1,1,100,0,35,27,True,0,0,0,0
119,23.2,117.6,82.3,32.0,0.1,Ward,48,DF,CRY,630,88,0.9,2,,0,35,25,True,0,0,0,0
121,4.0,40.0,0.3,0.0,0.0,Delaney,43,DF,CRY,90,19,0.0,0,,0,0,0,True,0,0,0,0
123,17.7,70.4,58.4,48.0,0.1,Schlupp,47,DF,CRY,417,46,1.2,2,,0,23,16,True,0,0,0,0
124,22.9,88.6,91.2,48.0,0.1,van Aanholt,52,DF,CRY,488,64,0.8,2,,0,28,22,True,0,0,0,0
125,24.2,46.2,93.3,104.0,0.3,Puncheon,48,MD,CRY,549,36,1.3,1,,0,9,8,True,0,0,0,0
126,23.6,62.2,34.8,138.0,0.3,Zaha,67,MD,CRY,180,27,4.5,7,100,0,22,10,True,0,0,0,6
127,11.1,19.8,38.9,54.0,0.2,McArthur,44,MD,CRY,361,30,1.5,2,100,0,47,38,True,0,0,0,0
129,31.9,83.4,170.0,65.0,0.6,Cabaye,54,MD,CRY,443,91,2.3,7,100,0,60,54,True,0,1,0,0
130,6.3,14.2,25.9,23.0,0.2,Sako,49,MD,CRY,103,19,1.3,0,100,0,0,0,True,0,0,0,0
131,36.1,94.0,159.4,106.0,0.4,Townsend,57,MD,CRY,675,97,1.9,2,,1,35,27,True,0,0,1,2
132,17.8,87.6,75.5,15.0,0.4,Milivojevic,46,MD,CRY,469,73,1.4,1,,0,49,40,True,0,0,0,3
134,21.3,18.8,63.4,133.0,0.1,Benteke,76,ST,CRY,521,-11,1.5,0,0,0,0,0,True,0,0,0,0
135,18.1,171.4,10.0,0.0,0.5,Pickford,50,GK,EVE,720,138,2.8,2,100,0,29,16,False,0,0,0,0
138,26.9,108.2,155.1,4.0,0.3,Baines,58,DF,EVE,713,113,1.9,2,,0,41,35,False,0,0,0,1
140,12.1,111.6,3.0,6.0,0.1,Jagielka,49,DF,EVE,442,94,2.4,2,100,0,51,45,False,0,0,0,0
143,23.6,163.0,13.5,59.0,0.2,Williams,53,DF,EVE,555,98,1.9,0,,0,0,0,False,0,0,0,0
144,19.2,79.4,40.2,72.0,0.3,Holgate,43,DF,EVE,360,40,1.8,2,100,0,41,24,False,0,0,1,0
146,23.3,201.6,16.8,14.0,0.2,Keane,54,DF,EVE,630,134,2.3,2,100,0,61,51,False,0,0,0,0
151,25.6,128.0,59.0,68.0,0.4,Barry,45,MD,WBA,630,74,2.3,2,100,0,51,38,False,0,0,0,0
152,3.0,18.2,11.5,0.0,0.0,Besic,44,MD,EVE,46,10,1.0,0,,0,0,0,False,0,0,0,0
154,17.1,106.2,47.7,18.0,0.3,Schneiderlin,49,MD,EVE,599,91,1.6,2,100,0,44,40,False,0,0,0,0
155,20.7,108.6,62.4,36.0,0.5,Gueye,49,MD,EVE,672,114,2.0,3,100,0,55,44,False,1,0,0,0
156,10.2,39.6,24.7,39.0,0.5,Davies,53,MD,EVE,302,43,1.9,1,,0,1,1,False,0,0,0,0
158,4.8,10.8,19.0,19.0,0.0,Klaassen,71,MD,EVE,187,10,1.0,0,100,0,0,0,False,0,0,0,0
159,45.2,73.0,153.5,227.0,0.5,Calvert-Lewin,50,ST,EVE,537,51,2.6,5,,0,30,20,False,0,1,0,2
161,50.6,150.8,189.1,168.0,0.5,Rooney,73,ST,EVE,610,114,4.0,9,100,0,31,25,False,0,0,1,0
163,16.1,151.0,10.0,0.0,0.7,Lssl,46,GK,HUD,720,160,4.4,1,,0,49,34,False,0,0,0,0
164,32.2,253.0,42.5,26.0,0.7,Schindler,46,DF,HUD,720,191,4.0,0,100,0,64,62,False,0,0,0,0
165,12.6,98.2,22.2,7.0,0.5,Lwe,45,DF,HUD,580,135,4.1,1,,0,7,6,False,0,0,0,1
166,23.8,104.0,115.6,17.0,0.4,Smith,50,DF,HUD,686,115,2.9,0,,0,53,48,False,0,0,0,0
171,22.3,161.8,11.9,49.0,0.6,Zanka,46,DF,HUD,720,160,4.0,0,,0,73,63,False,0,0,0,1
172,51.6,209.6,222.9,83.0,0.4,Mooy,56,MD,HUD,645,152,3.6,1,100,0,53,45,False,0,0,0,0
173,19.1,32.6,60.4,99.0,0.2,van La Parra,49,MD,HUD,425,22,1.4,1,100,0,28,24,False,0,0,1,3
174,5.2,45.0,7.2,0.0,0.4,Hogg,44,MD,HUD,213,54,1.5,0,100,0,53,49,False,0,0,0,0
175,12.6,62.2,49.3,14.0,0.2,Billing,45,MD,HUD,420,52,1.7,1,,0,27,20,False,0,0,1,1
181,23.6,68.2,84.4,86.0,0.3,Kachunga,60,MD,HUD,663,67,2.8,2,,0,30,22,False,0,0,0,2
182,40.7,67.6,99.8,239.0,0.4,Ince,58,MD,HUD,720,69,2.5,2,,0,27,21,False,0,0,0,3
183,6.1,11.0,23.3,27.0,0.0,Palmer,53,MD,HUD,123,3,1.0,0,0,0,0,0,False,0,0,0,0
184,4.4,20.6,15.6,9.0,0.1,Williams,49,MD,HUD,182,27,1.3,1,100,0,23,22,False,0,0,0,0
186,4.2,22.4,14.0,6.0,0.0,Quaner,45,ST,HUD,57,21,1.8,0,0,0,0,0,False,0,0,0,0
187,21.3,72.2,66.2,74.0,0.4,Depoitre,52,ST,HUD,367,49,3.2,2,100,0,19,16,False,0,0,0,0
188,25.9,101.2,43.8,114.0,0.0,Mounie,58,ST,HUD,355,53,4.3,0,50,0,0,0,False,0,0,0,0
189,20.0,199.2,0.0,0.0,0.9,Schmeichel,50,GK,LEI,720,166,4.4,2,,0,20,14,True,0,0,0,0
191,20.3,167.0,22.5,14.0,0.7,Morgan,45,DF,LEI,720,111,2.1,2,100,0,25,19,True,0,0,0,1
192,22.3,120.6,90.0,11.0,0.8,Fuchs,49,DF,LEI,540,116,3.2,2,100,0,66,53,True,0,0,2,0
193,23.6,177.2,37.2,21.0,0.7,Simpson,45,DF,LEI,703,127,2.4,2,,0,41,32,True,0,0,1,0
196,8.5,62.0,21.0,2.0,0.2,Chilwell,43,DF,LEI,196,34,1.3,1,100,0,9,7,True,0,0,1,1
198,38.3,253.2,40.3,90.0,0.8,Maguire,51,DF,LEI,720,185,4.4,2,100,0,62,42,True,0,0,0,0
199,46.8,133.2,131.2,203.0,0.4,Mahrez,84,MD,LEI,615,106,4.1,8,,0,37,32,True,0,0,0,2
200,25.1,82.6,128.7,41.0,0.3,Albrighton,55,MD,LEI,588,79,2.1,1,,1,37,21,True,0,0,0,8
201,9.8,32.2,35.3,30.0,0.3,King,45,MD,LEI,301,46,2.0,1,,0,1,1,True,0,0,0,0
203,12.7,25.2,55.7,47.0,0.4,Gray,53,MD,LEI,222,41,1.7,0,,0,0,0,True,0,0,0,0
206,21.6,131.2,32.3,54.0,0.4,Ndidi,49,MD,LEI,720,80,2.0,2,100,0,90,70,True,0,0,0,1
208,5.3,28.4,14.6,10.0,0.2,Iborra,58,MD,LEI,135,24,1.5,2,100,0,66,53,True,0,0,0,0
209,59.7,200.4,78.5,318.0,0.3,Vardy,86,ST,LEI,696,162,5.0,2,100,0,9,5,True,0,0,0,0
211,28.8,116.2,56.8,116.0,0.5,Okazaki,56,ST,LEI,367,83,3.7,0,,0,0,0,True,0,0,0,0
212,11.2,24.8,26.2,63.0,0.3,Slimani,68,ST,LEI,107,21,1.5,4,100,0,8,6,True,0,1,0,0
213,15.1,150.8,0.0,0.0,1.0,Mignolet,49,GK,LIV,630,134,3.6,6,,0,22,19,True,1,0,0,0
215,17.0,110.2,12.7,47.0,0.6,Lovren,54,DF,LIV,451,90,2.7,7,100,0,76,68,True,1,0,0,0
216,31.3,123.0,130.8,59.0,1.0,Moreno,45,DF,LIV,540,143,3.5,7,100,0,57,47,True,1,0,0,0
218,26.0,122.8,119.6,18.0,0.8,Gomez,45,DF,LIV,451,132,4.7,9,100,1,30,26,True,1,0,0,0
219,26.2,165.4,45.0,52.0,0.5,Matip,55,DF,LIV,720,160,3.0,6,100,0,73,68,True,1,0,0,1
220,8.6,61.0,23.4,2.0,0.0,Klavan,44,DF,LIV,270,68,3.0,0,,0,0,0,True,0,0,0,0
221,7.4,58.4,11.4,4.0,0.5,Sakho,49,DF,CRY,270,55,2.3,7,100,1,42,34,True,0,1,0,0
222,22.8,58.4,110.6,59.0,0.0,Milner,62,DF,LIV,242,67,1.8,0,100,0,0,0,True,0,0,0,0
223,20.7,61.0,118.0,28.0,0.0,Alexander-Arnold,43,DF,LIV,270,38,0.3,0,100,0,0,0,True,0,0,0,0
225,37.5,156.0,171.5,45.0,0.9,Henderson,55,MD,LIV,630,119,3.3,3,100,0,103,92,True,1,0,0,0
226,53.8,160.8,208.3,169.0,1.0,Coutinho,90,MD,LIV,324,114,7.0,3,100,0,44,32,True,1,0,1,4
227,30.9,118.2,113.7,76.0,0.3,Can,50,MD,LIV,516,106,3.0,3,100,0,59,53,True,1,0,0,1
230,41.0,130.4,76.3,205.0,0.1,Man,93,MD,LIV,362,92,4.4,0,0,0,0,0,True,0,0,0,0
232,25.9,58.6,66.7,133.0,0.3,Wijnaldum,67,MD,LIV,577,72,2.3,3,,0,51,44,True,1,0,0,3
234,79.2,215.4,160.7,416.0,0.4,Salah,92,MD,LIV,589,130,5.8,3,100,0,20,18,True,1,0,1,7
235,68.3,171.8,223.2,289.0,0.2,Firmino,85,ST,LIV,557,137,4.4,2,,1,35,23,True,1,0,0,4
236,37.6,85.8,90.3,200.0,0.3,Sturridge,80,ST,LIV,276,66,2.7,1,100,0,2,1,True,0,0,0,0
239,6.5,10.4,18.5,38.0,0.1,Solanke,48,ST,LIV,73,8,1.0,1,,0,1,0,True,0,0,0,0
240,9.7,98.2,0.0,0.0,0.9,Ederson,55,GK,MCI,675,134,4.1,1,100,0,19,19,True,0,0,0,0
242,22.0,143.6,11.7,64.0,0.9,Stones,56,DF,MCI,584,163,4.5,1,,0,109,108,True,0,0,0,0
244,10.8,60.8,8.8,38.0,0.0,Kompany,59,DF,MCI,270,45,2.7,0,0,0,0,0,True,0,0,0,0
245,31.0,196.8,29.9,83.0,0.7,Otamendi,57,DF,MCI,700,197,5.0,1,,0,114,107,True,0,0,0,0
246,15.2,91.8,38.3,22.0,1.0,Delph,45,MD,MCI,200,76,4.7,5,75,0,87,78,True,0,1,1,1
247,73.9,254.0,160.8,325.0,1.3,Sterling,81,MD,MCI,477,163,7.1,15,100,2,55,42,True,0,2,0,0
248,86.3,246.4,405.9,210.0,0.8,David Silva,86,MD,MCI,692,201,6.4,7,100,0,81,76,True,0,0,0,0
249,2.8,10.4,15.8,2.0,0.0,Yaya Tour,62,MD,MCI,17,12,1.0,1,,0,65,61,True,0,0,0,0
250,42.9,192.8,112.0,124.0,0.8,Fernandinho,51,MD,MCI,702,145,3.4,7,,0,97,89,True,0,0,0,0
252,84.2,259.8,443.4,138.0,0.8,De Bruyne,100,MD,MCI,670,208,5.8,9,,2,52,46,True,0,2,0,2
253,4.7,11.0,26.0,10.0,0.1,Gndogan,54,MD,MCI,54,18,1.0,1,100,0,46,46,True,0,0,0,0
255,63.6,220.4,160.7,255.0,1.2,San,84,MD,MCI,406,149,5.9,10,,1,47,37,True,0,1,0,0
256,20.3,70.6,70.7,62.0,0.4,Bernardo Silva,75,MD,MCI,188,56,1.9,6,,0,23,20,True,0,0,0,0
257,80.0,289.4,187.1,323.0,0.3,Agero,115,ST,MCI,466,219,8.7,0,50,0,0,0,True,0,0,0,0
258,7.9,11.4,17.8,50.0,0.1,Iheanacho,67,ST,LEI,198,20,1.2,1,100,0,14,12,True,0,0,0,2
259,68.8,236.0,114.1,338.0,0.6,Jesus,107,ST,MCI,475,179,6.7,13,,0,32,28,True,0,0,0,2
260,14.8,146.4,0.0,0.0,1.4,de Gea,56,GK,MUN,720,192,6.4,9,,0,39,14,False,1,0,0,0
263,5.7,34.4,0.3,22.0,0.8,Smalling,53,DF,MUN,195,51,4.0,5,,0,23,23,False,1,0,0,0
264,19.5,181.0,4.5,9.0,1.4,Jones,53,DF,MUN,720,230,6.0,7,75,0,44,38,False,1,0,0,0
267,32.0,154.0,88.4,76.0,0.9,Valencia,66,DF,MUN,720,208,6.6,6,100,0,30,21,False,1,0,0,2
268,4.2,35.4,4.6,2.0,0.4,Darmian,51,DF,MUN,180,39,3.5,6,100,0,22,17,False,1,0,0,0
269,16.9,129.0,17.8,21.0,0.1,Fosu-Mensah,45,DF,CRY,532,95,1.3,1,100,0,3,3,True,0,0,0,0
270,14.8,52.6,80.5,15.0,0.1,Blind,54,DF,MUN,271,84,4.8,0,,0,0,0,False,0,0,0,0
271,23.2,138.2,16.6,77.0,0.3,Bailly,62,DF,MUN,540,157,6.3,0,,0,0,0,False,0,0,0,0
274,37.6,87.2,199.3,88.0,0.6,Mata,70,MD,MUN,446,114,3.7,0,100,0,0,0,False,0,0,0,0
275,34.3,162.8,37.9,142.0,1.3,Fellaini,49,MD,MUN,315,103,5.0,0,0,0,0,0,False,0,0,0,0
277,16.3,64.2,56.3,43.0,0.7,Young,49,MD,MUN,360,46,3.3,2,100,0,20,15,False,1,0,0,0
278,10.4,56.6,37.4,10.0,0.3,Herrera,52,MD,MUN,220,38,1.3,3,100,0,54,42,False,1,0,0,1
279,14.0,43.4,29.4,67.0,0.1,Lingard,58,MD,MUN,102,36,2.0,1,100,0,7,6,False,0,0,0,0
280,43.7,174.0,115.8,147.0,0.3,Martial,80,MD,MUN,202,118,4.7,3,100,0,16,12,False,1,0,0,2
281,64.3,197.4,329.1,115.0,0.4,Mkhitaryan,84,MD,MUN,615,176,5.8,3,,0,29,23,False,1,0,0,1
282,48.1,149.4,144.8,186.0,0.0,Pogba,80,MD,MUN,360,100,7.8,0,0,0,0,0,False,0,0,0,0
284,57.2,164.6,138.0,268.0,0.5,Rashford,76,ST,MUN,493,122,4.3,1,,0,2,0,False,0,0,0,0
285,94.7,303.2,166.9,476.0,0.4,Lukaku,118,ST,MUN,720,193,6.5,2,100,0,11,7,False,1,0,0,1
286,13.3,133.8,0.0,0.0,0.4,Elliot,41,GK,NEW,720,130,3.4,1,,0,29,14,False,0,0,0,0
288,8.2,57.2,22.1,3.0,0.3,Yedlin,44,DF,NEW,360,43,1.5,0,100,0,34,28,False,0,0,1,3
289,23.6,146.4,22.8,66.0,0.3,Clark,45,DF,NEW,630,126,4.1,0,,0,0,0,False,0,0,0,0
290,33.2,226.8,24.1,79.0,0.3,Lascelles,47,DF,NEW,713,143,4.4,1,100,0,26,20,False,0,0,0,0
293,8.4,32.2,47.6,4.0,0.1,Gmez,40,DF,NEW,97,38,4.5,0,,0,0,0,False,0,0,0,0
294,6.0,18.6,0.9,41.0,0.1,Lejeune,44,DF,NEW,123,14,1.0,1,100,0,32,28,False,0,0,0,0
295,56.6,178.2,245.2,143.0,0.3,Ritchie,60,MD,NEW,717,147,3.8,2,75,0,27,17,False,0,0,0,0
296,12.8,32.2,46.1,53.0,0.6,Shelvey,53,MD,NEW,270,36,1.6,2,75,0,53,39,False,0,0,1,1
298,5.2,19.0,12.0,20.0,0.1,Diam,48,MD,NEW,48,22,1.0,0,,0,0,0,False,0,0,0,0
300,39.3,102.6,105.0,185.0,0.6,Atsu,51,MD,NEW,652,79,3.6,5,75,0,22,18,False,0,1,0,1
302,41.1,109.6,135.4,166.0,0.7,Prez,54,ST,NEW,676,60,3.0,8,,0,14,10,False,0,0,0,1
303,10.6,39.0,21.8,45.0,0.0,Mitrovic,48,ST,NEW,18,25,5.0,0,100,0,0,0,False,0,0,0,0
306,19.8,197.4,0.0,0.0,0.9,Forster,50,GK,SOU,720,159,5.1,1,,0,20,8,True,0,0,0,0
307,32.2,101.0,140.3,80.0,0.2,Bertrand,55,DF,SOU,715,141,3.3,1,,0,69,65,True,0,0,0,0
308,29.2,185.6,25.9,80.0,0.7,Yoshida,50,DF,SOU,630,159,5.1,1,,0,100,87,True,0,0,0,0
310,33.0,121.4,106.5,101.0,0.3,Cdric,50,DF,SOU,712,123,3.0,1,,0,53,42,True,0,0,1,1
311,12.7,85.4,6.2,36.0,0.1,van Dijk,54,DF,SOU,183,33,1.0,1,100,0,93,86,True,0,0,0,0
313,15.1,95.6,13.5,42.0,0.0,Stephens,47,DF,SOU,360,85,3.8,0,,0,0,0,True,0,0,0,0
316,38.0,150.6,168.9,60.0,0.3,Davis,51,MD,SOU,594,146,3.6,1,,0,20,17,True,0,0,0,0
317,15.6,23.2,81.8,53.0,0.1,Ward-Prowse,52,MD,SOU,171,26,1.3,0,,0,0,0,True,0,0,0,0
318,55.3,121.0,244.3,186.0,0.3,Tadic,65,MD,SOU,654,98,2.6,2,,0,33,29,True,0,0,0,1
320,35.2,128.8,134.7,89.0,0.4,Oriol Romeu,45,MD,SOU,696,116,2.0,2,,0,52,42,True,0,0,0,0
322,11.0,31.8,61.8,17.0,0.1,Boufal,57,MD,SOU,151,28,1.3,1,,0,22,16,True,0,0,0,3
324,59.2,109.0,279.3,203.0,0.5,Redmond,63,MD,SOU,656,92,3.1,6,,2,32,27,True,0,1,1,0
325,28.3,40.4,111.0,134.0,0.6,Long,58,ST,SOU,400,34,2.1,5,75,0,18,11,True,0,1,0,0
