Id,ict-index,influence,creativity,threat,value_form,web_name,now_cost,position,team,minutes,bps,points-per-game,points-last-game,playing-chance,big_chances_created,attempted_passes,completed_passes,was_home,clean_sheets,assists,open_play_crosses,dribbles
276,6.5,35.6,6.1,23.0,1.1,Bernardo Silva,75,MD,MCI,90,23,8.0,8,,0,36,25,False,1,0,0,1
282,2.1,21.2,0.0,0.0,0.5,De Gea,60,GK,MUN,90,15,3.0,3,,0,20,5,True,0,0,0,0
286,11.1,60.8,14.5,36.0,2.2,Shaw,50,DF,MUN,90,30,11.0,11,100,0,67,57,True,0,0,0,1
289,3.0,20.6,2.3,7.0,0.4,Darmian,50,DF,MUN,90,16,2.0,2,,0,34,27,True,0,0,0,0
291,2.4,23.4,0.3,0.0,0.4,Bailly,55,DF,MUN,90,13,2.0,2,75,0,24,23,True,0,0,0,1
292,2.6,25.2,0.5,0.0,0.4,Lindelf,50,DF,MUN,90,15,2.0,2,,0,35,31,True,0,0,0,0
295,8.2,13.8,45.9,22.0,0.5,Snchez,105,MD,MUN,90,22,5.0,5,,1,37,24,True,0,1,0,0
297,5.9,27.0,28.8,3.0,0.8,Mata,65,MD,MUN,90,24,5.0,5,,0,56,48,True,0,1,0,2
302,9.1,56.8,9.9,24.0,1.3,Pogba,80,MD,MUN,83,29,10.0,10,75,0,68,54,True,1,0,0,6
305,1.7,11.0,5.8,0.0,0.3,Rashford,70,ST,MUN,66,13,2.0,2,,0,20,17,True,1,0,0,0
309,3.3,33.0,0.0,0.0,0.4,Dubravka,50,GK,NEW,90,15,2.0,2,75,0,39,23,True,0,0,0,0
311,4.5,18.4,0.7,26.0,0.2,Clark,45,DF,NEW,90,9,1.0,1,100,0,33,22,True,0,0,0,0
312,2.1,14.8,0.5,6.0,0.2,Lascelles,50,DF,NEW,90,16,1.0,1,,0,48,38,True,0,0,0,0
317,6.7,21.4,36.7,9.0,0.8,Ritchie,60,MD,NEW,68,19,5.0,5,,1,22,19,True,0,1,1,1
318,4.3,11.4,31.8,0.0,0.4,Shelvey,55,MD,NEW,90,13,2.0,2,100,0,57,43,True,0,0,0,2
319,3.2,11.4,12.5,8.0,0.2,Diam,50,MD,NEW,90,7,1.0,1,,0,29,22,True,0,0,0,2
326,4.6,15.6,13.1,17.0,0.3,Prez,65,ST,NEW,80,9,2.0,2,,0,14,13,True,0,0,0,2
327,12.2,38.6,15.8,68.0,1.0,Joselu,50,ST,NEW,58,30,5.0,5,,1,23,12,True,0,0,0,1
328,4.6,46.0,0.0,0.0,2.4,McCarthy,45,GK,SOU,90,34,11.0,11,,0,22,10,True,1,0,0,0
330,6.0,18.4,31.3,10.0,1.2,Bertrand,50,DF,SOU,90,24,6.0,6,,0,29,22,True,1,0,2,0
333,7.2,27.2,12.1,33.0,1.3,Stephens,45,DF,SOU,90,28,6.0,6,,0,51,39,True,1,0,0,0
339,3.2,17.4,4.1,10.0,0.7,Oriol Romeu,45,MD,SOU,90,12,3.0,3,,0,49,42,True,1,0,0,0
346,9.6,12.0,58.3,26.0,0.2,Elyounoussi,65,MD,SOU,34,6,1.0,1,,0,14,11,True,0,0,1,1
351,1.6,16.4,0.0,0.0,0.4,Lloris,55,GK,TOT,90,12,2.0,2,,0,29,18,False,0,0,0,0
355,10.8,73.8,1.3,33.0,1.8,Vertonghen,60,DF,TOT,90,35,11.0,11,,0,76,69,False,0,0,0,0
356,6.9,20.6,28.4,20.0,0.3,Davies,60,DF,TOT,90,15,2.0,2,,0,61,49,False,0,0,1,1
359,6.2,35.6,11.4,15.0,0.8,Snchez,60,DF,TOT,90,24,5.0,5,,1,73,67,False,0,1,0,0
360,5.8,32.8,20.7,4.0,0.8,Aurier,60,DF,TOT,90,22,5.0,5,,1,48,35,False,0,1,2,1
361,2.8,22.2,5.4,0.0,0.2,Dier,50,MD,TOT,87,15,1.0,1,,0,55,48,False,0,0,0,0
364,10.4,19.2,72.3,12.0,0.2,Eriksen,95,MD,TOT,90,15,2.0,2,,0,55,47,False,0,0,1,0
365,12.0,59.2,2.9,58.0,1.0,Alli,90,MD,TOT,79,34,9.0,9,,0,38,29,False,0,0,0,1
369,3.5,10.6,7.1,17.0,0.4,Sissoko,50,MD,TOT,90,11,2.0,2,75,0,51,43,False,0,0,1,0
376,1.7,10.4,0.6,6.0,1.3,Cathcart,45,DF,WAT,90,23,6.0,6,,0,50,39,True,1,0,0,0
378,12.5,44.8,72.5,8.0,2.9,Holebas,45,DF,WAT,90,47,13.0,13,100,1,31,27,True,1,2,2,0
381,4.3,15.2,6.3,21.0,1.4,Janmaat,50,DF,WAT,90,25,7.0,7,,0,37,23,True,1,0,1,2
390,3.9,11.6,25.8,2.0,0.5,Doucour,60,MD,WAT,90,16,3.0,3,100,0,66,55,True,1,0,0,1
391,15.4,73.6,14.5,66.0,2.7,Pereyra,60,MD,WAT,86,56,16.0,16,,1,35,29,True,1,0,0,5
392,3.2,10.2,3.8,18.0,0.6,Hughes,50,MD,WAT,80,3,3.0,3,,0,24,18,True,1,0,0,1
393,14.0,78.2,5.6,56.0,2.2,Richarlison,65,MD,EVE,85,46,14.0,14,,0,31,24,False,0,0,0,0
400,3.0,30.4,0.0,0.0,0.2,Fabianski,45,GK,WHU,90,18,1.0,1,,0,25,12,False,0,0,0,0
403,3.5,20.0,13.2,2.0,0.0,Ogbonna,45,DF,WHU,90,16,0.0,0,,0,31,30,False,0,0,0,0
410,2.2,21.0,0.7,0.0,0.4,Masuaku,45,MD,WHU,90,16,2.0,2,,0,41,32,False,0,0,0,0
415,5.7,18.6,14.0,24.0,0.1,Antonio,70,MD,WHU,90,5,1.0,1,,0,13,7,False,0,0,0,2
423,2.9,23.4,5.5,0.0,0.2,Boly,45,DF,WOL,90,19,1.0,1,,0,68,57,True,0,0,0,0
425,4.6,19.8,26.3,0.0,0.2,Doherty,45,DF,WOL,90,11,1.0,1,,0,41,30,True,0,0,2,0
427,5.1,26.0,25.4,0.0,0.3,Bennett,40,DF,WOL,90,18,1.0,1,,1,67,52,True,0,0,0,1
430,1.5,14.6,0.5,0.0,0.2,Coady,45,DF,WOL,90,14,1.0,1,,0,63,58,True,0,0,0,0
433,10.4,60.6,27.8,16.0,2.4,Neves,50,MD,WOL,90,44,12.0,12,,1,93,78,True,0,1,1,2
437,12.0,44.8,15.5,60.0,1.1,Jimnez,55,ST,WOL,90,25,6.0,6,,0,38,30,True,0,0,0,1
440,2.0,18.0,1.8,0.0,0.0,Bernardo,45,DF,BHA,90,11,0.0,0,,0,43,36,False,0,0,0,0
447,1.7,12.8,3.8,0.0,0.4,Wilshere,50,MD,WHU,90,10,2.0,2,,0,38,33,False,0,0,0,1
451,1.5,11.4,3.0,1.0,0.4,Guendouzi,45,MD,ARS,90,15,2.0,2,,0,47,38,True,0,0,0,1
454,2.2,21.8,0.0,0.0,0.4,Patrcio,45,GK,WOL,90,14,2.0,2,,0,15,9,True,0,0,0,0
455,2.7,23.4,1.1,2.0,0.2,Le Marchand,45,DF,FUL,90,20,1.0,1,,0,83,72,True,0,0,0,0
456,5.8,27.0,23.1,8.0,0.4,Seri,55,MD,FUL,81,26,2.0,2,,0,93,84,True,0,0,0,2
458,1.7,10.4,1.5,5.0,0.4,Kenedy,50,MD,NEW,90,8,2.0,2,,0,29,18,True,0,0,0,6
459,7.9,52.6,9.3,17.0,1.8,Jorginho,50,MD,CHE,90,31,9.0,9,,0,66,62,False,1,0,0,0
460,4.6,17.8,19.3,9.0,0.2,Christie,45,DF,FUL,90,12,1.0,1,,0,67,59,True,0,0,1,0
463,4.7,30.4,10.5,6.0,1.2,Vestergaard,50,DF,SOU,90,23,6.0,6,,0,30,19,True,1,0,0,0
464,3.8,21.4,0.0,17.0,-0.2,Balbuena,45,DF,WHU,90,16,-1.0,-1,,0,36,34,False,0,0,0,0
465,4.4,15.2,26.8,2.0,0.3,Felipe Anderson,70,MD,WHU,61,10,2.0,2,,0,26,22,False,0,0,0,3
468,1.8,17.6,0.0,0.0,1.3,Alisson,55,GK,LIV,90,31,7.0,7,,0,31,29,True,1,0,0,0
472,8.8,35.0,2.5,50.0,0.8,Sturridge,60,ST,LIV,3,26,5.0,5,,0,6,5,True,0,0,0,0
474,5.0,49.8,0.0,0.0,0.7,Fabri,45,GK,FUL,90,20,3.0,3,,0,19,15,True,0,0,0,0
481,2.8,22.2,5.8,0.0,0.2,Pereira,50,MD,MUN,90,13,1.0,1,,0,58,53,True,0,0,0,1
490,2.7,27.0,0.0,0.0,1.6,Hart,45,GK,BUR,90,26,7.0,7,,0,27,15,False,1,0,0,0
510,4.7,22.0,23.4,2.0,0.4,Bryan,50,DF,FUL,70,17,2.0,2,,0,48,39,True,0,0,2,1
