Id,ict-index,influence,creativity,threat,value_form,web_name,now_cost,position,team,minutes,bps,points-per-game,points-last-game,playing-chance,big_chances_created,attempted_passes,completed_passes,was_home,clean_sheets,assists,open_play_crosses,dribbles
437,21.1,52.6,36.1,123.0,0.7,Jimnez,55,ST,WOL,180,31,4.0,2,,0,30,21,False,0,0,1,0
440,2.0,18.0,1.8,0.0,0.0,Bernardo,45,DF,BHA,90,11,0.0,0,,0,0,0,True,0,0,0,0
445,3.2,22.2,10.0,0.0,0.9,Foster,45,GK,WAT,180,36,4.0,2,,0,31,10,False,0,0,0,0
447,5.6,25.6,19.4,11.0,0.3,Wilshere,50,MD,WHU,180,24,1.5,1,,0,56,46,True,0,0,0,4
451,5.3,37.8,8.0,8.0,0.4,Guendouzi,45,MD,ARS,180,32,2.0,2,,0,49,46,False,0,0,0,2
454,3.3,33.2,0.0,0.0,0.3,Patrcio,45,GK,WOL,180,24,1.5,1,,0,17,12,False,0,0,0,0
455,6.7,62.6,1.4,2.0,0.3,Le Marchand,45,DF,FUL,180,44,1.5,2,,0,41,35,False,0,0,0,0
456,8.5,39.0,37.6,8.0,0.4,Seri,54,MD,FUL,171,41,2.0,2,,1,59,53,False,0,0,0,1
458,7.6,21.0,2.1,53.0,0.3,Kenedy,50,MD,NEW,180,1,1.5,1,,0,14,8,False,1,0,0,2
459,11.2,67.0,21.2,24.0,1.1,Jorginho,51,MD,CHE,180,45,5.5,2,,0,99,91,True,0,0,0,0
460,4.7,18.8,19.3,9.0,0.2,Christie,45,DF,FUL,95,15,1.0,1,,0,1,0,False,0,0,0,0
463,4.7,30.4,10.5,6.0,0.6,Vestergaard,50,DF,SOU,90,23,6.0,0,,0,0,0,False,0,0,0,0
464,6.4,40.2,0.8,23.0,0.0,Balbuena,45,DF,WHU,180,28,0.0,1,,0,54,43,True,0,0,0,0
465,8.9,30.6,52.0,6.0,0.2,Felipe Anderson,69,MD,WHU,151,19,1.5,1,,0,51,41,True,0,0,0,4
468,3.4,33.8,0.0,0.0,1.2,Alisson,55,GK,LIV,180,55,6.5,6,,0,23,21,False,1,0,0,0
527,2.0,14.8,3.0,2.0,0.7,Mendy,45,MD,LEI,90,13,3.0,3,,0,49,47,True,1,0,0,0
474,11.5,115.2,0.0,0.0,0.9,Fabri,45,GK,FUL,180,47,4.0,5,,0,28,16,False,0,0,0,0
475,7.1,31.4,37.2,2.0,0.4,Moutinho,54,MD,WOL,174,26,2.0,2,,0,70,58,False,0,0,0,1
480,15.1,35.2,8.1,108.0,0.6,Mitrovic,65,ST,FUL,180,26,4.0,6,,0,27,18,False,0,0,0,0
481,3.1,24.4,6.6,0.0,0.2,Pereira,50,MD,MUN,135,21,1.0,1,,0,35,32,False,0,0,0,0
483,5.6,13.2,29.5,13.0,0.2,Jonny,45,DF,WOL,165,18,1.0,1,,0,33,22,False,0,0,0,2
489,2.3,11.0,12.4,0.0,0.3,Snodgrass,55,MD,WHU,121,8,1.5,2,,0,29,25,True,0,0,0,2
490,4.7,47.2,0.0,0.0,1.0,Hart,45,GK,BUR,180,40,4.5,2,,0,32,16,True,0,0,0,0
498,3.7,37.4,0.0,0.0,0.7,Kepa,55,GK,CHE,180,40,4.0,2,,0,33,24,True,0,0,0,0
499,1.9,11.6,7.7,0.0,0.1,Kovacic,60,MD,CHE,30,7,1.0,1,,0,43,43,True,0,0,0,1
500,4.9,15.2,31.6,2.0,0.1,Traor,55,MD,WOL,45,11,1.0,1,75,0,17,14,False,0,0,2,7
510,9.7,42.8,42.9,12.0,0.3,Bryan,50,DF,FUL,154,35,1.5,1,100,0,30,23,False,0,0,2,1
